Address	Function	Instruction
.text:0000000145EBF938	sub_145EBF5C0	                lea     rdx, aAaoccharacterc_12 ; "AAoCCharacterCreationController::Reques"...
.text:0000000145EBFBBC	sub_145EBF5C0	                lea     rdx, aAaoccharacterc_13 ; "AAoCCharacterCreationController::Reques"...
.text:0000000145EBFE9D	sub_145EBF5C0	                lea     rdx, aAaoccharacterc_14 ; "AAoCCharacterCreationController::Reques"...
.text:0000000145EBFF10	sub_145EBF5C0	                lea     rbx, aAaoccharacterc_10 ; "AAoCCharacterCreationController::Reques"...
.text:0000000145EBFF6F	sub_145EBF5C0	                lea     rbx, aAaoccharacterc_10 ; "AAoCCharacterCreationController::Reques"...
.text:0000000145EBFFFA	sub_145EBF5C0	                lea     rbx, aAaoccharacterc_10 ; "AAoCCharacterCreationController::Reques"...
.text:0000000145EC02B9	sub_145EC0200	                lea     rax, aAaoccharacterc_15 ; "AAoCCharacterCreationController::SaveSe"...
.text:0000000145EC032A	sub_145EC0200	                lea     rax, aAaoccharacterc_15 ; "AAoCCharacterCreationController::SaveSe"...
.text:0000000145EC0394	sub_145EC0200	                lea     rax, aAaoccharacterc_15 ; "AAoCCharacterCreationController::SaveSe"...
.text:0000000145EC0789	sub_145EC0680	                lea     rbx, aAaoccharacterc_16 ; "AAoCCharacterCreationController::Select"...
.text:0000000145EC07BB	sub_145EC0680	                lea     rbx, aAaoccharacterc_16 ; "AAoCCharacterCreationController::Select"...
.text:0000000145EC081C	sub_145EC0680	                lea     r9, aAaoccharacterc_17 ; "AAoCCharacterCreationController::Select"...
.text:0000000145EC08FF	sub_145EC0680	                lea     rdx, aAaoccharacterc_18 ; "AAoCCharacterCreationController::Select"...
.text:0000000145EC0BDC	sub_145EC0680	                lea     rdx, aAaoccharacterc_19 ; "AAoCCharacterCreationController::Select"...
.text:0000000145EC0E1D	sub_145EC0680	                lea     rdx, off_14B7D0FE8 ; "AAoCCharacterCreationController::Select"...
.text:0000000145EC1933	sub_145EC1740	                lea     rcx, aUaoccharacterm_4 ; "UAoCCharacterMovement::ServerCheckClien"...
.text:0000000145EC2F3D	sub_145EC2D80	                lea     rcx, aUaoccharacterm_5 ; "UAoCCharacterMovement::SetAllowedGait"
.text:0000000145EC3D09	sub_145EC3AF0	                lea     rdx, aUaoccharacterm_6 ; "UAoCCharacterMovement::SetMovementMode("...
.text:0000000145EC408C	sub_145EC3AF0	                lea     rax, aUaoccharacterm_7 ; "UAoCCharacterMovement::SetMovementMode"
.text:0000000145EC40EF	sub_145EC3AF0	                lea     rax, aUaoccharacterm_7 ; "UAoCCharacterMovement::SetMovementMode"
.text:0000000145EC4320	sub_145EC3AF0	                lea     rax, aUaoccharacterm_7 ; "UAoCCharacterMovement::SetMovementMode"
.text:0000000145EC45A4	sub_145EC3AF0	                lea     rax, aUaoccharacterm_7 ; "UAoCCharacterMovement::SetMovementMode"
.text:0000000145EC4674	sub_145EC3AF0	                lea     r9, aUaoccharacterm_8 ; "UAoCCharacterMovement::SetMovementMode("...
.text:0000000145EC51C5	sub_145EC5020	                lea     rdx, off_14B7D2010 ; "Base for simulated character '%s' is no"...
.text:0000000145EC5EAB	sub_145EC5E20	                lea     rdx, off_14B7D1F40 ; "UAoCCharacterMovement::SimulatedTick"
.text:0000000145EC6239	sub_145EC5E20	                lea     rdx, off_14B7D1FB0 ; "UAoCCharacterMovement::SimulatedTick"
.text:0000000145EC9631	sub_145EC95D0	                lea     rdx, aUaoccharacterm_0 ; "UAoCCharacterMovement::TickComponent():"...
.text:0000000145ECAD59	sub_145ECAAF0	                lea     rdx, off_14B7D25A0 ; "UAoCCharacterMovement::TryGetHistorical"...
.text:0000000145ECAE3C	sub_145ECADE0	                lea     rdx, off_14B7D0608 ; "AAoCCharacterCreationController::TryIni"...
.text:0000000145ECAEF2	sub_145ECADE0	                lea     rdx, off_14B7D0798 ; "AAoCCharacterCreationController::TryIni"...
.text:0000000145ECAF14	sub_145ECADE0	                lea     rdx, off_14B7D0858 ; "AAoCCharacterCreationController::TryIni"...
.text:0000000145ECAF37	sub_145ECADE0	                lea     rdx, off_14B7D0928 ; "AAoCCharacterCreationController::TryIni"...
.text:0000000145ECB0C6	sub_145ECADE0	                lea     rdx, off_14B7D09F0 ; "AAoCCharacterCreationController::TryIni"...
.text:0000000145ECB155	sub_145ECADE0	                lea     rdx, off_14B7D06D0 ; "AAoCCharacterCreationController::TryIni"...
.text:0000000145ECB472	sub_145ECB190	                lea     rax, aAaoccharacterc_20 ; "AAoCCharacterCreationController::TryLog"...
.text:0000000145ECB4D4	sub_145ECB190	                lea     rax, aAaoccharacterc_20 ; "AAoCCharacterCreationController::TryLog"...
.text:0000000145ECB574	sub_145ECB190	                lea     rax, aAaoccharacterc_20 ; "AAoCCharacterCreationController::TryLog"...
.text:0000000145ECB6F9	sub_145ECB190	                lea     rax, aAaoccharacterc_20 ; "AAoCCharacterCreationController::TryLog"...
.text:0000000145ECB758	sub_145ECB190	                lea     rax, aAaoccharacterc_20 ; "AAoCCharacterCreationController::TryLog"...
.text:0000000145ECB7E3	sub_145ECB190	                lea     rax, aAaoccharacterc_20 ; "AAoCCharacterCreationController::TryLog"...
.text:0000000145ECCC40	sub_145ECCB50	                lea     rdx, off_14B7CDEF8 ; "CurrentCharacterTarget= %s"
.text:0000000145EDBAD4	sub_145EDB760	                lea     rdx, aCharactermesh ; "CharacterMesh"
.text:0000000145EE1D46	sub_145EE1970	                lea     rax, aCharactername ; "CharacterName"
.text:0000000145EE1D68	sub_145EE1970	                lea     rax, aCharacterid_1 ; "CharacterId"
.text:0000000145EEB92D	sub_145EEA640	                lea     r9, aCheckingCharac ; "checking character spawner locations"
.text:0000000145EF1554	sub_145EF1470	                lea     rdx, aGameLevelsChar ; "/Game/Levels/Character_Login/Character_"...
.text:0000000145EF161A	sub_145EF1470	                lea     rdx, aCharacterLobby_0 ; "Character_Lobby"
.text:0000000145EF22BD	sub_145EF2160	                lea     rdx, aGameLevelsChar ; "/Game/Levels/Character_Login/Character_"...
.text:0000000145EF238B	sub_145EF2160	                lea     rdx, aCharacterLobby_0 ; "Character_Lobby"
.text:0000000145EF4915	sub_145EF48E0	                lea     rdx, aGameLevelsChar_0 ; "/Game/Levels/Character_Login/Character_"...
.text:0000000145F0C614	sub_145F0C4B0	                lea     rdx, aCharacterGuid ; "character_guid="
.text:0000000145F0C7C5	sub_145F0C4B0	                lea     rdx, aCharacterGuid ; "character_guid="
.text:0000000145F0CA2F	sub_145F0C4B0	                lea     rdx, aAplayercharact_2 ; "APlayerCharacter::RemoveStationCraftSta"...
.text:0000000145F0CA75	sub_145F0C4B0	                lea     rdx, aCharacterGuid ; "character_guid="
.text:0000000145F0CD15	sub_145F0C4B0	                lea     rdx, aCharacterGuid ; "character_guid="
.text:0000000145F0DB64	sub_145F0DA00	                lea     rdx, aCharacterGuid ; "character_guid="
.text:0000000145F0DD15	sub_145F0DA00	                lea     rdx, aCharacterGuid ; "character_guid="
.text:0000000145F0DF7F	sub_145F0DA00	                lea     rdx, aAplayercharact_3 ; "APlayerCharacter::UpdateStationCraftSta"...
.text:0000000145F0DFC5	sub_145F0DA00	                lea     rdx, aCharacterGuid ; "character_guid="
.text:0000000145F0E265	sub_145F0DA00	                lea     rdx, aCharacterGuid ; "character_guid="
.text:0000000145F61AEA	sub_145F61AD0	                lea     rdx, aCharactergende ; "CharacterGender_Female"
.text:0000000145F61AF3	sub_145F61AD0	                lea     rdx, aCharactergende_0 ; "CharacterGender_Male"
.text:0000000145F692FF	sub_145F69130	                lea     rdx, aPlayercharacte_5 ; "PlayerCharacterAudio"
.text:0000000145FD140F	sub_145FD1320	                lea     rax, aCharacterguid ; "CharacterGuid="
.text:0000000145FD1B92	sub_145FD1320	                lea     rax, aCharacterguid ; "CharacterGuid="
.text:0000000145FDD448	sub_145FDD360	                lea     rdx, aCharacterguid ; "CharacterGuid="
.text:0000000145FDD59D	sub_145FDD360	                lea     rdx, aCharacterguid ; "CharacterGuid="
.text:0000000145FDEFE2	sub_145FDEFD0	                lea     rdx, aCharactercreat_22 ; "CharacterCreator/"
.text:0000000145FDFEF0	sub_145FDFC50	                lea     rax, aAcharactercrea ; "ACharacterCreatorController::EscapeClic"...
.text:0000000145FDFF4E	sub_145FDFC50	                lea     rax, aAcharactercrea ; "ACharacterCreatorController::EscapeClic"...
.text:0000000145FDFFDA	sub_145FDFC50	                lea     rax, aAcharactercrea ; "ACharacterCreatorController::EscapeClic"...
.text:0000000145FE2D85	sub_145FE2C90	                lea     rsi, aUcharacterappe ; "UCharacterAppearanceComponent::GetAppea"...
.text:0000000145FE3F35	sub_145FE3EF0	                lea     rdx, aCharactercreat_22 ; "CharacterCreator/"
.text:0000000145FE543B	sub_145FE5390	                lea     rax, aCharactercusto_35 ; "CharacterCustomization"
.text:0000000145FE54CF	sub_145FE5480	                lea     rdx, aEcharacterrace_0 ; "ECharacterRace::"
.text:0000000145FE5544	sub_145FE5480	                lea     rdx, aEcharactergend_0 ; "ECharacterGender::"
.text:0000000145FE6778	sub_145FE66B0	                lea     rdx, aAcharactercrea_0 ; "ACharacterCreatorController::GetPresets"
.text:0000000145FE7B91	sub_145FE7A50	                lea     rax, aAcharactercrea_1 ; "ACharacterCreatorController::GetSwatche"...
.text:0000000145FE7BF0	sub_145FE7A50	                lea     rax, aAcharactercrea_1 ; "ACharacterCreatorController::GetSwatche"...
.text:0000000145FE7C7C	sub_145FE7A50	                lea     rax, aAcharactercrea_1 ; "ACharacterCreatorController::GetSwatche"...
.text:0000000145FE8ACC	sub_145FE7A50	                lea     rax, aAcharactercrea_1 ; "ACharacterCreatorController::GetSwatche"...
.text:0000000145FE8B32	sub_145FE7A50	                lea     rax, aAcharactercrea_1 ; "ACharacterCreatorController::GetSwatche"...
.text:0000000145FE8BBE	sub_145FE7A50	                lea     rax, aAcharactercrea_1 ; "ACharacterCreatorController::GetSwatche"...
.text:0000000145FEB3EB	sub_145FEABB0	                lea     r8, aUcharacterappe_0 ; "UCharacterAppearanceComponent::InitCosm"...
.text:0000000145FEB4AB	sub_145FEABB0	                lea     r8, aUcharacterappe_0 ; "UCharacterAppearanceComponent::InitCosm"...
.text:0000000145FEC566	sub_145FEBD40	                lea     r8, aUcharacterappe_1 ; "UCharacterAppearanceComponent::InitSkin"...
.text:0000000145FEC60A	sub_145FEBD40	                lea     r8, aUcharacterappe_1 ; "UCharacterAppearanceComponent::InitSkin"...
.text:0000000145FEDB19	sub_145FEDA90	                lea     rcx, aUcharacterappe_2 ; "&UCharacterAppearanceComponent::OnMount"...
.text:0000000145FEDBDA	sub_145FEDA90	                lea     rcx, aUcharacterappe_3 ; "&UCharacterAppearanceComponent::ForceHi"...
.text:0000000145FEF619	sub_145FEF4D0	                lea     rdx, aAplayercharact_4 ; "APlayerCharacter's UCharacterSecondaryI"...
.text:0000000145FEF9D1	sub_145FEF4D0	                lea     rdx, aAbasevehicleSU ; "ABaseVehicle's UCharacterSecondaryInfo:"...
.text:0000000145FF07A5	sub_145FF0670	                lea     rax, aAcharactercrea_2 ; "ACharacterCreatorController::IsTitleScr"...
.text:0000000145FF07FE	sub_145FF0670	                lea     rax, aAcharactercrea_2 ; "ACharacterCreatorController::IsTitleScr"...
.text:0000000145FF088A	sub_145FF0670	                lea     rax, aAcharactercrea_2 ; "ACharacterCreatorController::IsTitleScr"...
.text:0000000145FF351C	sub_145FF31C0	                lea     rdx, aCharacterappea_0 ; "CharacterAppearance %s failed to copy a"...
.text:0000000145FF35A4	sub_145FF31C0	                lea     rax, aUcharacterappe_4 ; "UCharacterAppearanceComponent::Portrait"...
.text:0000000145FF3608	sub_145FF31C0	                lea     rax, aUcharacterappe_4 ; "UCharacterAppearanceComponent::Portrait"...
.text:0000000145FF36A7	sub_145FF31C0	                lea     rax, aUcharacterappe_4 ; "UCharacterAppearanceComponent::Portrait"...
.text:0000000145FF422D	sub_145FF3F90	                lea     rax, aAcharactercrea_3 ; "ACharacterCreatorActor::RefreshOutfit"
.text:0000000145FF428E	sub_145FF3F90	                lea     rax, aAcharactercrea_3 ; "ACharacterCreatorActor::RefreshOutfit"
.text:0000000145FF431A	sub_145FF3F90	                lea     rax, aAcharactercrea_3 ; "ACharacterCreatorActor::RefreshOutfit"
.text:0000000145FF6B17	sub_145FF6AD0	                lea     rdx, aCharactercreat_22 ; "CharacterCreator/"
.text:0000000145FFA06E	sub_145FF9CF0	                lea     r8, aUcharacterappe_5 ; "UCharacterAppearanceComponent::SetMater"...
.text:0000000145FFE437	sub_145FFE170	                lea     rdx, aCharactermesh_0 ; "CharacterMesh"
.text:0000000145FFE6E5	sub_145FFE5C0	                lea     rdx, aCharactermesh_0 ; "CharacterMesh"
.text:0000000145FFEDE9	sub_145FFECF0	                lea     rax, aUcharacterappe_6 ; "UCharacterAppearanceComponent::ShouldIn"...
.text:0000000145FFF083	sub_145FFECF0	                lea     rdx, aCharacterappea_1 ; "CharacterAppearance: %s replicated unde"...
.text:0000000145FFF2D0	sub_145FFECF0	                lea     rdx, aCharacterappea_2 ; "CharacterAppearance: %s failed to find "...
.text:000000014600553B	sub_146005440	                lea     rax, aAcharactercrea_4 ; "ACharacterCreatorController::TryTransit"...
.text:000000014600559E	sub_146005440	                lea     rax, aAcharactercrea_4 ; "ACharacterCreatorController::TryTransit"...
.text:000000014600562A	sub_146005440	                lea     rax, aAcharactercrea_4 ; "ACharacterCreatorController::TryTransit"...
.text:00000001460156EF	sub_1460155C0	                lea     rdx, aCharacterappea_3 ; "CharacterAppearanceComponent"
.text:0000000146015F00	sub_146015E80	                lea     rdx, aCharactercreat_23 ; "CharacterCreator2DSliderStyle"
.text:000000014601F6D3	sub_14601F690	                lea     rbx, aUccMainmenuCre ; "UCC_MainMenu::CreateCharacter"
.text:000000014601FFA3	sub_14601F690	                lea     rdx, off_14B7ED5F8 ; "%s: failed to get AoCCharacterCreationC"...
.text:0000000146023A05	sub_146023960	                lea     rdx, aEcharacterrace_0 ; "ECharacterRace::"
.text:0000000146023AA5	sub_146023960	                lea     rdx, aEcharactergend_0 ; "ECharacterGender::"
.text:0000000146023BB3	sub_146023960	                lea     rdx, aUiTexturesChar ; "UI/Textures/CharacterCreator/"
.text:00000001460263AB	sub_1460261B0	                lea     r8, aUcharactercrea ; "UCharacterCreatorSubsystem::GetBaseChar"...
.text:0000000146026417	sub_1460261B0	                lea     r8, aUcharactercrea ; "UCharacterCreatorSubsystem::GetBaseChar"...
.text:00000001460286B0	sub_146028460	                lea     rdx, aUcharactercrea_0 ; "UCharacterCreatorSubsystem::GetHitInfo"
.text:000000014602A0C5	sub_14602A070	                lea     rdx, aMincharacterna ; "MinCharacterNameSize"
.text:000000014602A25A	sub_14602A070	                lea     rdx, aMaxcharacterna ; "MaxCharacterNameSize"
.text:000000014602A64A	sub_14602A440	                lea     rdx, off_14B7EA208 ; "CharacterCreator: CustomizationDef null"...
.text:000000014602A6B6	sub_14602A440	                lea     rdx, off_14B7EA2C8 ; "CharacterCreator: RaceGenderAppearanceR"...
.text:000000014602A72A	sub_14602A440	                lea     rdx, off_14B7EA3A0 ; "CharacterCreator: RaceGenderAppearanceR"...
.text:000000014602BDEA	sub_14602BD50	                lea     rdx, aUcsMainmenuGet ; "UCS_MainMenu::GetSelectedCharacterInfo"
.text:000000014602BE11	sub_14602BD50	                lea     rdx, off_14B7EEFE0 ; "%s: Failed to get character at index: %"...
.text:000000014602E274	sub_14602E220	                lea     rdx, aUcsMainmenuHan ; "UCS_MainMenu::HandleCharacterButtonSele"...
.text:000000014602E452	sub_14602E220	                lea     rdx, aAudioUiCcEnter ; "Audio.UI.CC.EnterCharacterCreation"
.text:000000014602E5B3	sub_14602E520	                lea     rdx, aUccSaveloadmod ; "UCC_SaveLoadModal::HandleCharacterDelet"...
.text:000000014602E5D7	sub_14602E520	                lea     rdx, off_14B7EE170 ; "%s: ACharacterCreatorController is not "...
.text:000000014602E62D	sub_14602E620	                lea     rdx, aUcsMainmenuHan_0 ; "UCS_MainMenu::HandleCharacterListDirty"
